A0A9D3WUP2_9SAUR/113-828	k141_2965317_3	71.0	403	117	0	314	716	1	403	9.1e-169	595.1
A0A507EE19_9FUNG/1-536	k141_2965317_3	44.3	409	218	6	132	536	1	403	7.4e-91	335.9
W5NJD1_LEPOC/113-828	k141_2965317_3	73.3	390	104	0	327	716	14	403	2.9e-167	590.1
A0A7X1P3K1_9PROT/105-818	k141_2965317_3	49.8	400	201	0	315	714	4	403	1.7e-111	404.8
A0A811Y3D3_NYCPR/113-824	k141_2965317_3	71.5	396	113	0	314	709	1	396	1.3e-164	581.3
L0NHW4_9HYPH/108-820	k141_2965317_3	49.4	401	203	0	311	711	1	401	9.2e-113	409.1
A0A4R2BC59_9BACI/93-794	k141_2965317_3	49.9	395	195	3	309	702	11	403	1.6e-109	398.3
A0A1T4VHF0_9FIRM/102-818	k141_2965317_3	49.6	395	192	2	321	715	14	401	7.6e-107	389.4
A0A348AHW9_9FIRM/92-788	k141_2965317_3	51.0	396	189	5	304	697	11	403	1.2e-104	382.1
A0A927KPR4_9HYPH/108-820	k141_2965317_3	48.6	401	206	0	311	711	1	401	7.3e-110	399.4
A0A2K5QJV5_CEBIM/113-828	k141_2965317_3	68.7	402	126	0	315	716	2	403	1.1e-161	571.6
H6C1T2_EXODN/163-877	k141_2965317_3	48.5	406	199	6	314	715	4	403	1.5e-99	365.2
A0A6J2LZI8_9CHIR/113-828	k141_2965317_3	69.7	403	122	0	314	716	1	403	3.2e-166	586.6
A0A3M8QUM6_9PROT/109-822	k141_2965317_3	48.5	402	205	2	312	712	1	401	1.8e-108	394.8
A0A1B7UIP9_9GAMM/106-821	k141_2965317_3	46.4	401	214	1	314	714	2	401	7.1e-105	382.9
A0A8C4HS23_DICLA/514-1229	k141_2965317_3	69.5	403	123	0	314	716	1	403	9.4e-166	585.1
A0A5C2SCS5_9APHY/149-864	k141_2965317_3	44.4	408	217	5	311	716	4	403	9.9e-91	335.9
A0A6J0XWR8_ODOVR/113-828	k141_2965317_3	67.2	403	132	0	314	716	1	403	1.0e-159	565.1
A0A5A9PL89_9TELE/592-768	k141_2965317_3	69.3	176	54	0	2	177	228	403	6.5e-68	258.1
A0A2K5UD22_MACFA/113-828	k141_2965317_3	68.5	403	127	0	314	716	1	403	1.8e-161	570.9
C4Z1A6_LACE2/99-817	k141_2965317_3	49.3	408	197	3	313	717	1	401	7.6e-107	389.4
A0A942YQA1_9BACI/94-805	k141_2965317_3	53.8	394	179	3	320	712	12	403	2.2e-114	414.5
A0A8C9DJQ9_PROSS/79-794	k141_2965317_3	68.7	403	126	0	314	716	1	403	6.3e-162	572.4
A0A6J5ETN4_9BURK/110-822	k141_2965317_3	50.5	400	198	0	314	713	4	403	3.7e-114	413.7
A0A8C8IGP2_ONCTS/113-829	k141_2965317_3	70.3	404	119	1	314	717	1	403	1.1e-166	588.2
A0A674E912_SALTR/38-753	k141_2965317_3	69.2	403	124	0	314	716	1	403	1.8e-164	580.9
A0A851D4C9_TODME/113-590	k141_2965317_3	70.3	165	49	0	314	478	1	165	1.4e-61	238.4
A0A0L0T633_ALLM3/42-671	k141_2965317_3	53.0	302	138	2	311	612	1	298	2.4e-80	301.2
A0A8J6F9U7_ELECQ/113-828	k141_2965317_3	70.5	403	119	0	314	716	1	403	5.0e-167	589.3
A0A8J9ZTR2_BRALA/114-830	k141_2965317_3	68.7	403	126	0	315	717	1	403	1.5e-163	577.8
A0A670YPL4_PSETE/113-828	k141_2965317_3	71.0	403	117	0	314	716	1	403	1.5e-168	594.3
K7N100_SOYBN/532-964	k141_2965317_3	45.1	397	208	4	39	433	15	403	2.9e-93	343.6
A0A8C3AGM9_CYCLU/113-822	k141_2965317_3	68.2	403	128	0	308	710	1	403	1.4e-158	561.2
A0A139NQI4_9STRE/77-752	k141_2965317_3	44.3	395	211	4	284	674	12	401	1.3e-84	315.5
A0A183EBS2_9BILA/56-166	k141_2146310_1	81.2	64	12	0	1	64	23	86	2.1e-24	112.8
T2GDK2_MEGG1/89-812	k141_2965317_3	49.9	401	200	1	324	724	4	403	2.1e-109	397.9
A0A0A3ATX2_9PAST/102-806	k141_2965317_3	49.4	403	201	1	306	705	1	403	1.4e-110	401.7
J6H882_9FIRM/93-795	k141_2965317_3	42.3	390	224	1	314	703	15	403	4.1e-89	330.5
A0A6I8P2T7_ORNAN/113-803	k141_2965317_3	68.4	367	116	0	314	680	1	367	1.4e-150	534.6
A0A2I0N2K4_9CLOT/94-804	k141_2965317_3	46.2	390	207	3	321	709	14	401	9.2e-97	355.9
A0A176W024_MARPO/591-829	k141_2965317_3	48.3	234	116	3	3	235	15	244	4.8e-58	225.7
A0A672RTT0_SINGR/113-597	k141_2965317_3	66.1	165	48	1	314	470	1	165	2.0e-55	218.0
A0A1I0Y0E5_9CELL/103-816	k141_2965317_3	46.7	403	213	1	310	712	1	401	1.4e-105	385.2
Q01B38_OSTTA/269-980	k141_2965317_3	48.3	406	198	6	313	712	4	403	8.0e-101	369.4
A0A671KS75_9TELE/113-822	k141_2965317_3	71.1	401	116	0	308	708	1	401	1.9e-166	587.4
B1WXZ2_CROS5/117-829	k141_2965317_3	54.4	401	183	0	313	713	3	403	3.4e-123	443.7
A0A0D3DBJ0_BRAOL/514-948	k141_2965317_3	46.8	402	197	5	40	435	13	403	2.1e-99	364.0
A0A8C2TJG7_COTJA/113-815	k141_2965317_3	67.7	403	117	2	314	703	1	403	2.5e-155	550.4
A0A6H0Y177_9PEZI/161-875	k141_2965317_3	49.0	404	196	7	314	713	4	401	1.4e-100	368.6
A0A256BHT4_9CYAN/111-823	k141_2965317_3	54.0	400	184	0	314	713	4	403	2.2e-127	457.6
D5CSU9_SIDLE/113-826	k141_2965317_3	49.9	401	199	2	313	712	2	401	2.1e-109	397.9
A0A7J6B601_AMEME/113-826	k141_2965317_3	69.0	403	125	0	312	714	1	403	3.6e-157	556.6
A0A2R9A768_PANPA/113-828	k141_2965317_3	71.7	403	114	0	314	716	1	403	5.3e-169	595.9
A0A8C3CPN8_CAIMO/116-814	k141_2965317_3	69.0	403	125	0	297	699	1	403	2.1e-162	573.9
A0A3A9FI75_UNCXX/94-706	k141_2965317_3	47.6	311	161	2	283	592	12	321	6.8e-72	273.1
A0A4Y9ZW34_9AGAM/3-375	k141_2965317_3	44.0	259	138	3	111	369	4	255	4.0e-51	203.4
A0A7F5RD41_AGRPL/22-737	k141_2965317_3	75.2	403	100	0	314	716	1	403	1.3e-175	617.8
A0A1V2YFI3_9FIRM/80-773	k141_2965317_3	46.3	397	205	3	299	694	14	403	1.8e-97	358.2
A0A022RYZ9_ERYGU/121-840	k141_2965317_3	45.3	411	215	6	312	720	1	403	3.7e-93	344.0
A0A1S2Y6P1_CICAR/117-835	k141_2965317_3	44.9	396	209	4	326	719	15	403	3.8e-90	334.0
B0S094_FINM2/89-786	k141_2965317_3	45.2	398	211	2	302	698	12	403	2.5e-94	347.8
A0A1I2XGV0_9RHOB/96-791	k141_2965317_3	47.1	391	207	0	304	694	11	401	8.7e-100	365.9
A0A8J4WJK5_9TREM/5-233	k141_2965317_3	66.2	219	72	1	9	227	44	260	2.4e-83	309.7
A0A9C7GB78_9BACI/93-794	k141_2965317_3	51.1	393	189	3	311	702	13	403	2.2e-111	404.4
J5PAF7_SACK1/165-898	k141_2965317_3	46.3	423	201	11	315	734	4	403	3.3e-89	330.9
A0A1G9NAJ1_9FIRM/92-788	k141_2965317_3	49.4	391	195	3	308	697	15	403	3.2e-102	374.0
A0A2H3IAI0_9EURO/159-873	k141_2965317_3	47.0	406	205	6	314	715	4	403	1.5e-94	348.6
N1ZXJ8_9FIRM/77-750	k141_2965317_3	44.0	393	217	3	281	672	11	401	3.2e-83	310.8
A0A7L2KWG5_9PASS/22-737	k141_2965317_3	70.2	403	120	0	314	716	1	403	1.8e-164	580.9
A0A672TW49_STRHB/113-819	k141_2965317_3	68.7	403	126	0	305	707	1	403	3.4e-160	566.6
L5K3D9_PTEAL/113-833	k141_2965317_3	67.7	403	130	0	319	721	1	403	5.4e-161	569.3
